C/C++ Syntax Analyzer with AST
==============================

Token: #include <stdio.h>   Type: PREPROCESSOR   
Token: 50                   Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: int                  Type: KEYWORD        
Token: n                    Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: 60                   Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: int                  Type: KEYWORD        
Token: *                    Type: ARITHMETIC_OP  
Token: pm                   Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: &                    Type: BITWISE_OP     
Token: m                    Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: int                  Type: KEYWORD        
Token: *                    Type: ARITHMETIC_OP  
Token: pn                   Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: &                    Type: BITWISE_OP     
Token: n                    Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: int                  Type: KEYWORD        
Token: *                    Type: ARITHMETIC_OP  
Token: *                    Type: ARITHMETIC_OP  
Token: ppm                  Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: &                    Type: BITWISE_OP     
Token: pm                   Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "Before: **ppm = %d\n" Type: STRING_LITERAL 
Token: ,                    Type: COMMA          
Token: *                    Type: ARITHMETIC_OP  
Token: *                    Type: ARITHMETIC_OP  
Token: ppm                  Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: *                    Type: ARITHMETIC_OP  
Token: ppm                  Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: pn                   Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "After *ppm = pn: **ppm = %d\n" Type: STRING_LITERAL 
Token: ,                    Type: COMMA          
Token: *                    Type: ARITHMETIC_OP  
Token: *                    Type: ARITHMETIC_OP  
Token: ppm                  Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "\n"                 Type: STRING_LITERAL 
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: return               Type: KEYWORD        
Token: 0                    Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: }                    Type: RBRACE         

=== PARSING SUCCESSFUL ===

=== SEMANTIC ANALYSIS ===
=== SEMANTIC ANALYSIS STARTED ===
Line 72: WARNING: Implicit type conversion in assignment: 'int*' to 'int'
Line 73: WARNING: Implicit type conversion in assignment: 'int*' to 'int'
Line 74: WARNING: Implicit type conversion in assignment: 'int*' to 'int'
Line 76: WARNING: Implicit type conversion in initialization: 'int*[3]' to 'int**'
Line 76: WARNING: Implicit type conversion in initialization: 'int*[3]' to 'int**'
=== SEMANTIC ANALYSIS COMPLETED ===
Found 0 semantic error(s)
Found 5 warning(s)

=== SYMBOL TABLE (ACTIVE SCOPES) ===
Scope 0:
  function 'main' : int (scope: 0, line: 98) [has_return]
 (scope: 0, line: 98) [has_return]
  constant 'NULL' : void* (scope: 0, line: 0)
 (scope: 0, line: 0)

 Semantic analysis passed with no errors.

=== CODE GENERATION ===

=== THREE ADDRESS CODE ===
main:
    x[0] = 42
    t0 = &x
    p[0] = t0
    t1 = &p
    pp[0] = t1
    t2 = &pp
    ppp = t2
    param "Test 1: Single pointer\n"
    t3 = call printf, 1
    param "x = %d\n"
    t4 = x[0]
    param t4
    t5 = call printf, 2
    param "*p = %d\n"
    t7 = p[0]
    t6 = *t7
    param t6
    t8 = call printf, 2
    param "\n"
    t9 = call printf, 1
    param "Test 2: Double pointer\n"
    t10 = call printf, 1
    param "**pp = %d\n"
    t13 = pp[0]
    t12 = *t13
    t11 = *t12
    param t11
    t14 = call printf, 2
    param "\n"
    t15 = call printf, 1
    param "Test 3: Triple pointer\n"
    t16 = call printf, 1
    param "***ppp = %d\n"
    t19 = *ppp
    t18 = *t19
    t17 = *t18
    param t17
    t20 = call printf, 2
    param "\n"
    t21 = call printf, 1
    param "Test 4: Modify through double pointer\n"
    t22 = call printf, 1
    t24 = pp[0]
    t23 = *t24
    *t23 = 100
    param "After **pp = 100:\n"
    t25 = call printf, 1
    param "x = %d\n"
    t26 = x[0]
    param t26
    t27 = call printf, 2
    param "*p = %d\n"
    t29 = p[0]
    t28 = *t29
    param t28
    t30 = call printf, 2
    param "**pp = %d\n"
    t33 = pp[0]
    t32 = *t33
    t31 = *t32
    param t31
    t34 = call printf, 2
    param "\n"
    t35 = call printf, 1
    param "Test 5: Modify through triple pointer\n"
    t36 = call printf, 1
    t38 = *ppp
    t37 = *t38
    *t37 = 200
    param "After ***ppp = 200:\n"
    t39 = call printf, 1
    param "x = %d\n"
    t40 = x[0]
    param t40
    t41 = call printf, 2
    param "*p = %d\n"
    t43 = p[0]
    t42 = *t43
    param t42
    t44 = call printf, 2
    param "**pp = %d\n"
    t47 = pp[0]
    t46 = *t47
    t45 = *t46
    param t45
    t48 = call printf, 2
    param "***ppp = %d\n"
    t51 = *ppp
    t50 = *t51
    t49 = *t50
    param t49
    t52 = call printf, 2
    param "\n"
    t53 = call printf, 1
    param "Test 6: Multiple variables\n"
    t54 = call printf, 1
    a[0] = 10
    b[0] = 20
    c[0] = 30
    t55 = &a
    p1[0] = t55
    t56 = &b
    p2[0] = t56
    t57 = &c
    p3[0] = t57
    t58 = &p1
    pp1 = t58
    param "**pp1 = %d (points to a)\n"
    t60 = *pp1
    t59 = *t60
    param t59
    t61 = call printf, 2
    t62 = &p2
    pp1 = t62
    param "**pp1 = %d (now points to b)\n"
    t64 = *pp1
    t63 = *t64
    param t63
    t65 = call printf, 2
    t66 = &p3
    pp1 = t66
    param "**pp1 = %d (now points to c)\n"
    t68 = *pp1
    t67 = *t68
    param t67
    t69 = call printf, 2
    param "\n"
    t70 = call printf, 1
    param "Test 7: Array of pointers\n"
    t71 = call printf, 1
    val1[0] = 11
    val2[0] = 22
    val3[0] = 33
    t72 = &val1
    t73 = &ptrArr
    t74 = 0 * 4
    t75 = t73 + t74
    *t75 = t72
    t76 = &val2
    t77 = &ptrArr
    t78 = 1 * 4
    t79 = t77 + t78
    *t79 = t76
    t80 = &val3
    t81 = &ptrArr
    t82 = 2 * 4
    t83 = t81 + t82
    *t83 = t80
    pArr = ptrArr
    param "*pArr[0] = %d\n"
    t85 = 0 * 4
    t86 = pArr + t85
    t87 = *t86
    t84 = *t87
    param t84
    t88 = call printf, 2
    param "*pArr[1] = %d\n"
    t90 = 1 * 4
    t91 = pArr + t90
    t92 = *t91
    t89 = *t92
    param t89
    t93 = call printf, 2
    param "*pArr[2] = %d\n"
    t95 = 2 * 4
    t96 = pArr + t95
    t97 = *t96
    t94 = *t97
    param t94
    t98 = call printf, 2
    param "\n"
    t99 = call printf, 1
    param "Test 8: Pointer reassignment\n"
    t100 = call printf, 1
    m[0] = 50
    n[0] = 60
    t101 = &m
    pm[0] = t101
    t102 = &n
    pn = t102
    t103 = &pm
    ppm = t103
    param "Before: **ppm = %d\n"
    t105 = *ppm
    t104 = *t105
    param t104
    t106 = call printf, 2
    *ppm = pn
    param "After *ppm = pn: **ppm = %d\n"
    t108 = *ppm
    t107 = *t108
    param t107
    t109 = call printf, 2
    param "\n"
    t110 = call printf, 1
    return 0

Total instructions: 197

=== ABSTRACT SYNTAX TREE ===
TranslationUnit :  (line 1)
  Preprocessor : #include <stdio.h> (line 1)
  FunctionDefinition :  (line 98)
    DeclarationSpecifiers :  (line 3)
      TypeSpecifier : int (line 3)
    FunctionDeclarator :  (line 3)
      DirectDeclarator : main (line 3)
    CompoundStatement :  (line 98)
      BlockItemList :  (line 4)
        BlockItem :  (line 4)
          Declaration :  (line 4)
            DeclarationSpecifiers :  (line 4)
              TypeSpecifier : int (line 4)
            InitDeclaratorList :  (line 4)
              InitDeclarator :  (line 4)
                DirectDeclarator : x (line 4)
                Initializer :  (line 4)
                  Constant : 42 (line 4)
        BlockItem :  (line 5)
          Declaration :  (line 5)
            DeclarationSpecifiers :  (line 5)
              TypeSpecifier : int (line 5)
            InitDeclaratorList :  (line 5)
              InitDeclarator :  (line 5)
                Declarator :  (line 5)
                  Pointer :  (line 5)
                  DirectDeclarator : p (line 5)
                Initializer :  (line 5)
                  UnaryExpression : & (line 5)
                    Identifier : x (line 5)
        BlockItem :  (line 6)
          Declaration :  (line 6)
            DeclarationSpecifiers :  (line 6)
              TypeSpecifier : int (line 6)
            InitDeclaratorList :  (line 6)
              InitDeclarator :  (line 6)
                Declarator :  (line 6)
                  Pointer :  (line 6)
                    Pointer :  (line 6)
                  DirectDeclarator : pp (line 6)
                Initializer :  (line 6)
                  UnaryExpression : & (line 6)
                    Identifier : p (line 6)
        BlockItem :  (line 7)
          Declaration :  (line 7)
            DeclarationSpecifiers :  (line 7)
              TypeSpecifier : int (line 7)
            InitDeclaratorList :  (line 7)
              InitDeclarator :  (line 7)
                Declarator :  (line 7)
                  Pointer :  (line 7)
                    Pointer :  (line 7)
                      Pointer :  (line 7)
                  DirectDeclarator : ppp (line 7)
                Initializer :  (line 7)
                  UnaryExpression : & (line 7)
                    Identifier : pp (line 7)
        BlockItem :  (line 10)
          ExpressionStatement :  (line 10)
            FunctionCall :  (line 10)
              Identifier : printf (line 10)
              ArgumentList :  (line 10)
                StringLiteral : "Test 1: Single pointer\n" (line 10)
        BlockItem :  (line 11)
          ExpressionStatement :  (line 11)
            FunctionCall :  (line 11)
              Identifier : printf (line 11)
              ArgumentList :  (line 11)
                StringLiteral : "x = %d\n" (line 11)
                Identifier : x (line 11)
        BlockItem :  (line 12)
          ExpressionStatement :  (line 12)
            FunctionCall :  (line 12)
              Identifier : printf (line 12)
              ArgumentList :  (line 12)
                StringLiteral : "*p = %d\n" (line 12)
                UnaryExpression : * (line 12)
                  Identifier : p (line 12)
        BlockItem :  (line 13)
          ExpressionStatement :  (line 13)
            FunctionCall :  (line 13)
              Identifier : printf (line 13)
              ArgumentList :  (line 13)
                StringLiteral : "\n" (line 13)
        BlockItem :  (line 16)
          ExpressionStatement :  (line 16)
            FunctionCall :  (line 16)
              Identifier : printf (line 16)
              ArgumentList :  (line 16)
                StringLiteral : "Test 2: Double pointer\n" (line 16)
        BlockItem :  (line 17)
          ExpressionStatement :  (line 17)
            FunctionCall :  (line 17)
              Identifier : printf (line 17)
              ArgumentList :  (line 17)
                StringLiteral : "**pp = %d\n" (line 17)
                UnaryExpression : * (line 17)
                  UnaryExpression : * (line 17)
                    Identifier : pp (line 17)
        BlockItem :  (line 18)
          ExpressionStatement :  (line 18)
            FunctionCall :  (line 18)
              Identifier : printf (line 18)
              ArgumentList :  (line 18)
                StringLiteral : "\n" (line 18)
        BlockItem :  (line 21)
          ExpressionStatement :  (line 21)
            FunctionCall :  (line 21)
              Identifier : printf (line 21)
              ArgumentList :  (line 21)
                StringLiteral : "Test 3: Triple pointer\n" (line 21)
        BlockItem :  (line 22)
          ExpressionStatement :  (line 22)
            FunctionCall :  (line 22)
              Identifier : printf (line 22)
              ArgumentList :  (line 22)
                StringLiteral : "***ppp = %d\n" (line 22)
                UnaryExpression : * (line 22)
                  UnaryExpression : * (line 22)
                    UnaryExpression : * (line 22)
                      Identifier : ppp (line 22)
        BlockItem :  (line 23)
          ExpressionStatement :  (line 23)
            FunctionCall :  (line 23)
              Identifier : printf (line 23)
              ArgumentList :  (line 23)
                StringLiteral : "\n" (line 23)
        BlockItem :  (line 26)
          ExpressionStatement :  (line 26)
            FunctionCall :  (line 26)
              Identifier : printf (line 26)
              ArgumentList :  (line 26)
                StringLiteral : "Test 4: Modify through double pointer\n" (line 26)
        BlockItem :  (line 27)
          ExpressionStatement :  (line 27)
            AssignmentExpression : = (line 27)
              UnaryExpression : * (line 27)
                UnaryExpression : * (line 27)
                  Identifier : pp (line 27)
              Constant : 100 (line 27)
        BlockItem :  (line 28)
          ExpressionStatement :  (line 28)
            FunctionCall :  (line 28)
              Identifier : printf (line 28)
              ArgumentList :  (line 28)
                StringLiteral : "After **pp = 100:\n" (line 28)
        BlockItem :  (line 29)
          ExpressionStatement :  (line 29)
            FunctionCall :  (line 29)
              Identifier : printf (line 29)
              ArgumentList :  (line 29)
