C/C++ Syntax Analyzer with AST
==============================

Token: #include <stdio.h>   Type: PREPROCESSOR   
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "\nAll tests passed!\n" Type: STRING_LITERAL 
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: return               Type: KEYWORD        
Token: 0                    Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: }                    Type: RBRACE         

=== PARSING SUCCESSFUL ===

=== SEMANTIC ANALYSIS ===
=== SEMANTIC ANALYSIS STARTED ===
=== SEMANTIC ANALYSIS COMPLETED ===
Found 0 semantic error(s)
Found 0 warning(s)

=== SYMBOL TABLE (ACTIVE SCOPES) ===
Scope 0:
  function 'main' : int (scope: 0, line: 45) [has_return]
 (scope: 0, line: 45) [has_return]
  function 'test_pointer_arithmetic' : void (scope: 0, line: 38)
 (scope: 0, line: 38)
  function 'test_postfix_increment' : void (scope: 0, line: 20)
 (scope: 0, line: 20)
  constant 'NULL' : void* (scope: 0, line: 0)
 (scope: 0, line: 0)

 Semantic analysis passed with no errors.

=== CODE GENERATION ===

=== THREE ADDRESS CODE ===
test_postfix_increment:
    t0 = &arr
    *t0 = 10
    t1 = t0 + 4
    *t1 = 20
    t2 = t0 + 8
    *t2 = 30
    t3 = t0 + 12
    *t3 = 40
    t4 = t0 + 16
    *t4 = 50
    p = arr
    param "Test 1: Postfix increment (ptr++)\n"
    t5 = call printf, 1
    param "Initial: *p = %d\n"
    t6 = *p
    param t6
    t7 = call printf, 2
    t8 = p
    p = p + 1
    param "After p++: *p = %d\n"
    t9 = *p
    param t9
    t10 = call printf, 2
    t11 = p
    p = p + 1
    param "After p++: *p = %d\n"
    t12 = *p
    param t12
    t13 = call printf, 2
    param "\nTest 2: Postfix decrement (ptr--)\n"
    t14 = call printf, 1
    t15 = p
    p = p - 1
    param "After p--: *p = %d\n"
    t16 = *p
    param t16
    t17 = call printf, 2
    t18 = p
    p = p - 1
    param "After p--: *p = %d\n"
    t19 = *p
    param t19
    t20 = call printf, 2
    return
test_pointer_arithmetic:
    t21 = &nums
    *t21 = 5
    t22 = t21 + 4
    *t22 = 15
    t23 = t21 + 8
    *t23 = 25
    t24 = t21 + 12
    *t24 = 35
    t25 = t21 + 16
    *t25 = 45
    ptr = nums
    param "\nTest 3: Combining ptr++ with dereference\n"
    t26 = call printf, 1
    param "*ptr++ would be: %d (though we test sequentially)\n"
    t27 = *ptr
    param t27
    t28 = call printf, 2
    t29 = ptr
    ptr = ptr + 1
    param "After increment: *ptr = %d\n"
    t30 = *ptr
    param t30
    t31 = call printf, 2
    param "\nTest 4: Array access with ptr++ in loop\n"
    t32 = call printf, 1
    ptr2 = nums
    i = 0
L0:
    t33 = i < 5
    ifFalse t33 goto L1
    param "nums[%d] = %d\n"
    param i
    t34 = *ptr2
    param t34
    t35 = call printf, 3
    t36 = ptr2
    ptr2 = ptr2 + 1
L2:
    t37 = i
    i = i + 1
    goto L0
L1:
    return
main:
    call test_postfix_increment, 0
    call test_pointer_arithmetic, 0
    param "\nAll tests passed!\n"
    t38 = call printf, 1
    return 0

Total instructions: 95

=== ABSTRACT SYNTAX TREE ===
TranslationUnit :  (line 1)
  Preprocessor : #include <stdio.h> (line 1)
  FunctionDefinition :  (line 20)
    DeclarationSpecifiers :  (line 4)
      TypeSpecifier : void (line 4)
    FunctionDeclarator :  (line 4)
      DirectDeclarator : test_postfix_increment (line 4)
    CompoundStatement :  (line 20)
      BlockItemList :  (line 5)
        BlockItem :  (line 5)
          Declaration :  (line 5)
            DeclarationSpecifiers :  (line 5)
              TypeSpecifier : int (line 5)
            InitDeclaratorList :  (line 5)
              InitDeclarator :  (line 5)
                ArrayDeclarator :  (line 5)
                  DirectDeclarator : arr (line 5)
                InitializerList :  (line 5)
                  InitializerList :  (line 5)
                    Initializer :  (line 5)
                      Constant : 10 (line 5)
                    Initializer :  (line 5)
                      Constant : 20 (line 5)
                    Initializer :  (line 5)
                      Constant : 30 (line 5)
                    Initializer :  (line 5)
                      Constant : 40 (line 5)
                    Initializer :  (line 5)
                      Constant : 50 (line 5)
        BlockItem :  (line 6)
          Declaration :  (line 6)
            DeclarationSpecifiers :  (line 6)
              TypeSpecifier : int (line 6)
            InitDeclaratorList :  (line 6)
              InitDeclarator :  (line 6)
                Declarator :  (line 6)
                  Pointer :  (line 6)
                  DirectDeclarator : p (line 6)
                Initializer :  (line 6)
                  Identifier : arr (line 6)
        BlockItem :  (line 8)
          ExpressionStatement :  (line 8)
            FunctionCall :  (line 8)
              Identifier : printf (line 8)
              ArgumentList :  (line 8)
                StringLiteral : "Test 1: Postfix increment (ptr++)\n" (line 8)
        BlockItem :  (line 9)
          ExpressionStatement :  (line 9)
            FunctionCall :  (line 9)
              Identifier : printf (line 9)
              ArgumentList :  (line 9)
                StringLiteral : "Initial: *p = %d\n" (line 9)
                UnaryExpression : * (line 9)
                  Identifier : p (line 9)
        BlockItem :  (line 10)
          ExpressionStatement :  (line 10)
            PostfixExpression : ++ (line 10)
              Identifier : p (line 10)
        BlockItem :  (line 11)
          ExpressionStatement :  (line 11)
            FunctionCall :  (line 11)
              Identifier : printf (line 11)
              ArgumentList :  (line 11)
                StringLiteral : "After p++: *p = %d\n" (line 11)
                UnaryExpression : * (line 11)
                  Identifier : p (line 11)
        BlockItem :  (line 12)
          ExpressionStatement :  (line 12)
            PostfixExpression : ++ (line 12)
              Identifier : p (line 12)
        BlockItem :  (line 13)
          ExpressionStatement :  (line 13)
            FunctionCall :  (line 13)
              Identifier : printf (line 13)
              ArgumentList :  (line 13)
                StringLiteral : "After p++: *p = %d\n" (line 13)
                UnaryExpression : * (line 13)
                  Identifier : p (line 13)
        BlockItem :  (line 15)
          ExpressionStatement :  (line 15)
            FunctionCall :  (line 15)
              Identifier : printf (line 15)
              ArgumentList :  (line 15)
                StringLiteral : "\nTest 2: Postfix decrement (ptr--)\n" (line 15)
        BlockItem :  (line 16)
          ExpressionStatement :  (line 16)
            PostfixExpression : -- (line 16)
              Identifier : p (line 16)
        BlockItem :  (line 17)
          ExpressionStatement :  (line 17)
            FunctionCall :  (line 17)
              Identifier : printf (line 17)
              ArgumentList :  (line 17)
                StringLiteral : "After p--: *p = %d\n" (line 17)
                UnaryExpression : * (line 17)
                  Identifier : p (line 17)
        BlockItem :  (line 18)
          ExpressionStatement :  (line 18)
            PostfixExpression : -- (line 18)
              Identifier : p (line 18)
        BlockItem :  (line 19)
          ExpressionStatement :  (line 19)
            FunctionCall :  (line 19)
              Identifier : printf (line 19)
              ArgumentList :  (line 19)
                StringLiteral : "After p--: *p = %d\n" (line 19)
                UnaryExpression : * (line 19)
                  Identifier : p (line 19)
  FunctionDefinition :  (line 38)
    DeclarationSpecifiers :  (line 23)
      TypeSpecifier : void (line 23)
    FunctionDeclarator :  (line 23)
      DirectDeclarator : test_pointer_arithmetic (line 23)
    CompoundStatement :  (line 38)
      BlockItemList :  (line 24)
        BlockItem :  (line 24)
          Declaration :  (line 24)
            DeclarationSpecifiers :  (line 24)
              TypeSpecifier : int (line 24)
            InitDeclaratorList :  (line 24)
              InitDeclarator :  (line 24)
                ArrayDeclarator :  (line 24)
                  DirectDeclarator : nums (line 24)
                InitializerList :  (line 24)
                  InitializerList :  (line 24)
                    Initializer :  (line 24)
                      Constant : 5 (line 24)
                    Initializer :  (line 24)
                      Constant : 15 (line 24)
                    Initializer :  (line 24)
                      Constant : 25 (line 24)
                    Initializer :  (line 24)
                      Constant : 35 (line 24)
                    Initializer :  (line 24)
                      Constant : 45 (line 24)
        BlockItem :  (line 25)
          Declaration :  (line 25)
            DeclarationSpecifiers :  (line 25)
              TypeSpecifier : int (line 25)
            InitDeclaratorList :  (line 25)
              InitDeclarator :  (line 25)
                Declarator :  (line 25)
                  Pointer :  (line 25)
                  DirectDeclarator : ptr (line 25)
                Initializer :  (line 25)
                  Identifier : nums (line 25)
        BlockItem :  (line 27)
          ExpressionStatement :  (line 27)
            FunctionCall :  (line 27)
              Identifier : printf (line 27)
              ArgumentList :  (line 27)
                StringLiteral : "\nTest 3: Combining ptr++ with dereference\n" (line 27)
        BlockItem :  (line 28)
          ExpressionStatement :  (line 28)
            FunctionCall :  (line 28)
              Identifier : printf (line 28)
              ArgumentList :  (line 28)
                StringLiteral : "*ptr++ would be: %d (though we test sequentially)\n" (line 28)
                UnaryExpression : * (line 28)
                  Identifier : ptr (line 28)
        BlockItem :  (line 29)
          ExpressionStatement :  (line 29)
            PostfixExpression : ++ (line 29)
              Identifier : ptr (line 29)
        BlockItem :  (line 30)
          ExpressionStatement :  (line 30)
            FunctionCall :  (line 30)
              Identifier : printf (line 30)
              ArgumentList :  (line 30)
                StringLiteral : "After increment: *ptr = %d\n" (line 30)
                UnaryExpression : * (line 30)
                  Identifier : ptr (line 30)
        BlockItem :  (line 32)
          ExpressionStatement :  (line 32)
            FunctionCall :  (line 32)
              Identifier : printf (line 32)
              ArgumentList :  (line 32)
                StringLiteral : "\nTest 4: Array access with ptr++ in loop\n" (line 32)
        BlockItem :  (line 33)
          Declaration :  (line 33)
            DeclarationSpecifiers :  (line 33)
              TypeSpecifier : int (line 33)
            InitDeclaratorList :  (line 33)
              InitDeclarator :  (line 33)
                Declarator :  (line 33)
                  Pointer :  (line 33)
                  DirectDeclarator : ptr2 (line 33)
                Initializer :  (line 33)
                  Identifier : nums (line 33)
        BlockItem :  (line 37)
          ForStatement :  (line 37)
            ForInitStatement :  (line 34)
              Declaration :  (line 34)
                DeclarationSpecifiers :  (line 34)
                  TypeSpecifier : int (line 34)
                InitDeclaratorList :  (line 34)
                  InitDeclarator :  (line 34)
                    DirectDeclarator : i (line 34)
                    Initializer :  (line 34)
                      Constant : 0 (line 34)
            ExpressionStatement :  (line 34)
              RelationalExpression : < (line 34)
                Identifier : i (line 34)
                Constant : 5 (line 34)
            PostfixExpression : ++ (line 34)
              Identifier : i (line 34)
            CompoundStatement :  (line 37)
              BlockItemList :  (line 35)
                BlockItem :  (line 35)
                  ExpressionStatement :  (line 35)
                    FunctionCall :  (line 35)
                      Identifier : printf (line 35)
                      ArgumentList :  (line 35)
                        StringLiteral : "nums[%d] = %d\n" (line 35)
                        Identifier : i (line 35)
                        UnaryExpression : * (line 35)
                          Identifier : ptr2 (line 35)
                BlockItem :  (line 36)
                  ExpressionStatement :  (line 36)
                    PostfixExpression : ++ (line 36)
                      Identifier : ptr2 (line 36)
  FunctionDefinition :  (line 45)
    DeclarationSpecifiers :  (line 40)
      TypeSpecifier : int (line 40)
    FunctionDeclarator :  (line 40)
      DirectDeclarator : main (line 40)
    CompoundStatement :  (line 45)
      BlockItemList :  (line 41)
        BlockItem :  (line 41)
          ExpressionStatement :  (line 41)
            FunctionCall :  (line 41)
              Identifier : test_postfix_increment (line 41)
        BlockItem :  (line 42)
          ExpressionStatement :  (line 42)
            FunctionCall :  (line 42)
              Identifier : test_pointer_arithmetic (line 42)
        BlockItem :  (line 43)
          ExpressionStatement :  (line 43)
            FunctionCall :  (line 43)
              Identifier : printf (line 43)
              ArgumentList :  (line 43)
                StringLiteral : "\nAll tests passed!\n" (line 43)
        BlockItem :  (line 44)
          ReturnStatement :  (line 44)
            Constant : 0 (line 44)

AST DOT file generated: ast.dot
TAC file generated: output.tac

=== MIPS ASSEMBLY GENERATION ===

=== MIPS ASSEMBLY CODE ===
    # ==============================================
    #   MIPS Assembly Code
    #   Generated from Three-Address Code
    # ==============================================

.data
.align 2
str_10: .asciiz "\nAll tests passed!\n"
.align 2
str_9: .asciiz "nums[%d] = %d\n"
.align 2
str_8: .asciiz "\nTest 4: Array access with ptr++ in loop\n"
.align 2
str_7: .asciiz "After increment: *ptr = %d\n"
.align 2
str_6: .asciiz "*ptr++ would be: %d (though we test sequentially)\n"
.align 2
str_4: .asciiz "After p--: *p = %d\n"
.align 2
str_5: .asciiz "\nTest 3: Combining ptr++ with dereference\n"
.align 2
str_3: .asciiz "\nTest 2: Postfix decrement (ptr--)\n"
.align 2
str_2: .asciiz "After p++: *p = %d\n"
.align 2
str_1: .asciiz "Initial: *p = %d\n"
.align 2
str_0: .asciiz "Test 1: Postfix increment (ptr++)\n"
.align 2
newline: .asciiz "\n"
.align 2
nums: .space 4
.align 2
arr: .space 4

.text
.globl main


    # Function: test_postfix_increment
func_test_postfix_increment:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    la $t0, arr
    li $t1, 10
    sw $t1, 0($t0)
    li $t2, 4
    add $t1, $t0, $t2
    li $t2, 20
    sw $t2, 0($t1)
    li $t3, 8
    add $t2, $t0, $t3
    li $t3, 30
    sw $t3, 0($t2)
    li $t4, 12
    add $t3, $t0, $t4
    li $t4, 40
    sw $t4, 0($t3)
    li $t5, 16
    add $t4, $t0, $t5
    li $t0, 50
    sw $t0, 0($t4)
    la $t0, arr
    sw $t0, 0($sp)
    la $s0, str_0
    # Save string param str_0 to $s0
    # Call printf
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 115
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 49
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 80
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 115
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 120
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 99
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 40
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 41
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s1, str_1
    # Save string param str_1 to $s1
    # Reloading p from stack
    lw $t0, 0($sp)
    lw $t1, 0($t0)
    move $s2, $t1
    # Save param t6 to $s2
    # Call printf
    li $v0, 11
    li $a0, 73
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 97
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s2
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Reloading p from stack
    lw $t1, 0($sp)
    move $t0, $t1
    li $t2, 1
    add $t1, $t1, $t2
    sw $t1, 0($sp)
    la $s3, str_2
    # Save string param str_2 to $s3
    # Reloading p from stack
    lw $t1, 0($sp)
    lw $t2, 0($t1)
    move $s4, $t2
    # Save param t9 to $s4
    # Call printf
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s4
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Reloading p from stack
    lw $t1, 0($sp)
    move $t0, $t1
    li $t2, 1
    add $t1, $t1, $t2
    sw $t1, 0($sp)
    la $s5, str_2
    # Save string param str_2 to $s5
    # Reloading p from stack
    lw $t1, 0($sp)
    lw $t2, 0($t1)
    move $s6, $t2
    # Save param t12 to $s6
    # Call printf
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s6
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s7, str_3
    # Save string param str_3 to $s7
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 115
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 50
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 80
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 115
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 120
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 99
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 40
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 45
    syscall
    li $v0, 11
    li $a0, 45
    syscall
    li $v0, 11
    li $a0, 41
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Reloading p from stack
    lw $t1, 0($sp)
    move $t0, $t1
    li $t2, 1
    sub $t1, $t1, $t2
    sw $t1, 0($sp)
    la $s0, str_4
    # Save string param str_4 to $s0
