C/C++ Syntax Analyzer with AST
==============================

Token: #include <stdio.h>   Type: PREPROCESSOR   
Token: operation            Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: (                    Type: LPAREN         
Token: int                  Type: KEYWORD        
Token: ,                    Type: COMMA          
Token: int                  Type: KEYWORD        
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: int                  Type: KEYWORD        
Token: x                    Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: 10                   Type: INTEGER_CONSTANT
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: 5                    Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: operation            Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: add                  Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "Addition: %d + %d = %d\n" Type: STRING_LITERAL 
Token: ,                    Type: COMMA          
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: operation            Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: operation            Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: subtract             Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "Subtraction: %d - %d = %d\n" Type: STRING_LITERAL 
Token: ,                    Type: COMMA          
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: operation            Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: operation            Type: IDENTIFIER     
Token: =                    Type: ASSIGN         
Token: multiply             Type: IDENTIFIER     
Token: ;                    Type: SEMICOLON      
Token: printf               Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: "Multiplication: %d * %d = %d\n" Type: STRING_LITERAL 
Token: ,                    Type: COMMA          
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: operation            Type: IDENTIFIER     
Token: (                    Type: LPAREN         
Token: x                    Type: IDENTIFIER     
Token: ,                    Type: COMMA          
Token: y                    Type: IDENTIFIER     
Token: )                    Type: RPAREN         
Token: )                    Type: RPAREN         
Token: ;                    Type: SEMICOLON      
Token: return               Type: KEYWORD        
Token: 0                    Type: INTEGER_CONSTANT
Token: ;                    Type: SEMICOLON      
Token: }                    Type: RBRACE         

=== PARSING SUCCESSFUL ===

=== SEMANTIC ANALYSIS ===
=== SEMANTIC ANALYSIS STARTED ===
=== SEMANTIC ANALYSIS COMPLETED ===
Found 0 semantic error(s)
Found 0 warning(s)

=== SYMBOL TABLE (ACTIVE SCOPES) ===
Scope 0:
  function 'main' : int (scope: 0, line: 33) [has_return]
 (scope: 0, line: 33) [has_return]
  function 'multiply' : int(int, int) (scope: 0, line: 14) [has_return]
    parameter 'a' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
    parameter 'b' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
 (int a, int b) (scope: 0, line: 14) [has_return]
  function 'subtract' : int(int, int) (scope: 0, line: 10) [has_return]
    parameter 'a' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
    parameter 'b' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
 (int a, int b) (scope: 0, line: 10) [has_return]
  function 'add' : int(int, int) (scope: 0, line: 6) [has_return]
    parameter 'a' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
    parameter 'b' : int (scope: 0, line: 0)
 (scope: 0, line: 0)
 (int a, int b) (scope: 0, line: 6) [has_return]
  constant 'NULL' : void* (scope: 0, line: 0)
 (scope: 0, line: 0)

 Semantic analysis passed with no errors.

=== CODE GENERATION ===

=== THREE ADDRESS CODE ===
add:
     = a param_decl int
     = b param_decl int
    t0 = a + b
    return t0
subtract:
     = a param_decl int
     = b param_decl int
    t1 = a - b
    return t1
multiply:
     = a param_decl int
     = b param_decl int
    t2 = a * b
    return t2
main:
    x = 10
    y = 5
    operation = add
    param "Addition: %d + %d = %d\n"
    param x
    param y
    param x
    param y
    t3 = call* operation, 2
    param t3
    t4 = call printf, 4
    operation = subtract
    param "Subtraction: %d - %d = %d\n"
    param x
    param y
    param x
    param y
    t5 = call* operation, 2
    param t5
    t6 = call printf, 4
    operation = multiply
    param "Multiplication: %d * %d = %d\n"
    param x
    param y
    param x
    param y
    t7 = call* operation, 2
    param t7
    t8 = call printf, 4
    return 0

Total instructions: 46

=== ABSTRACT SYNTAX TREE ===
TranslationUnit :  (line 1)
  Preprocessor : #include <stdio.h> (line 1)
  FunctionDefinition :  (line 6)
    DeclarationSpecifiers :  (line 4)
      TypeSpecifier : int (line 4)
    FunctionDeclarator :  (line 4)
      DirectDeclarator : add (line 4)
      ParameterList :  (line 4)
        ParameterDeclaration :  (line 4)
          DeclarationSpecifiers :  (line 4)
            TypeSpecifier : int (line 4)
          DirectDeclarator : a (line 4)
        ParameterDeclaration :  (line 4)
          DeclarationSpecifiers :  (line 4)
            TypeSpecifier : int (line 4)
          DirectDeclarator : b (line 4)
    CompoundStatement :  (line 6)
      BlockItemList :  (line 5)
        BlockItem :  (line 5)
          ReturnStatement :  (line 5)
            AdditiveExpression : + (line 5)
              Identifier : a (line 5)
              Identifier : b (line 5)
  FunctionDefinition :  (line 10)
    DeclarationSpecifiers :  (line 8)
      TypeSpecifier : int (line 8)
    FunctionDeclarator :  (line 8)
      DirectDeclarator : subtract (line 8)
      ParameterList :  (line 8)
        ParameterDeclaration :  (line 8)
          DeclarationSpecifiers :  (line 8)
            TypeSpecifier : int (line 8)
          DirectDeclarator : a (line 8)
        ParameterDeclaration :  (line 8)
          DeclarationSpecifiers :  (line 8)
            TypeSpecifier : int (line 8)
          DirectDeclarator : b (line 8)
    CompoundStatement :  (line 10)
      BlockItemList :  (line 9)
        BlockItem :  (line 9)
          ReturnStatement :  (line 9)
            AdditiveExpression : - (line 9)
              Identifier : a (line 9)
              Identifier : b (line 9)
  FunctionDefinition :  (line 14)
    DeclarationSpecifiers :  (line 12)
      TypeSpecifier : int (line 12)
    FunctionDeclarator :  (line 12)
      DirectDeclarator : multiply (line 12)
      ParameterList :  (line 12)
        ParameterDeclaration :  (line 12)
          DeclarationSpecifiers :  (line 12)
            TypeSpecifier : int (line 12)
          DirectDeclarator : a (line 12)
        ParameterDeclaration :  (line 12)
          DeclarationSpecifiers :  (line 12)
            TypeSpecifier : int (line 12)
          DirectDeclarator : b (line 12)
    CompoundStatement :  (line 14)
      BlockItemList :  (line 13)
        BlockItem :  (line 13)
          ReturnStatement :  (line 13)
            MultiplicativeExpression : * (line 13)
              Identifier : a (line 13)
              Identifier : b (line 13)
  FunctionDefinition :  (line 33)
    DeclarationSpecifiers :  (line 16)
      TypeSpecifier : int (line 16)
    FunctionDeclarator :  (line 16)
      DirectDeclarator : main (line 16)
    CompoundStatement :  (line 33)
      BlockItemList :  (line 18)
        BlockItem :  (line 18)
          Declaration :  (line 18)
            DeclarationSpecifiers :  (line 18)
              TypeSpecifier : int (line 18)
            InitDeclaratorList :  (line 18)
              InitDeclarator :  (line 18)
                FunctionDeclarator :  (line 18)
                  Declarator :  (line 18)
                    Pointer :  (line 18)
                    DirectDeclarator : operation (line 18)
                  ParameterList :  (line 18)
                    ParameterDeclaration :  (line 18)
                      DeclarationSpecifiers :  (line 18)
                        TypeSpecifier : int (line 18)
                    ParameterDeclaration :  (line 18)
                      DeclarationSpecifiers :  (line 18)
                        TypeSpecifier : int (line 18)
        BlockItem :  (line 20)
          Declaration :  (line 20)
            DeclarationSpecifiers :  (line 20)
              TypeSpecifier : int (line 20)
            InitDeclaratorList :  (line 20)
              InitDeclarator :  (line 20)
                DirectDeclarator : x (line 20)
                Initializer :  (line 20)
                  Constant : 10 (line 20)
              InitDeclarator :  (line 20)
                DirectDeclarator : y (line 20)
                Initializer :  (line 20)
                  Constant : 5 (line 20)
        BlockItem :  (line 23)
          ExpressionStatement :  (line 23)
            AssignmentExpression : = (line 23)
              Identifier : operation (line 23)
              Identifier : add (line 23)
        BlockItem :  (line 24)
          ExpressionStatement :  (line 24)
            FunctionCall :  (line 24)
              Identifier : printf (line 24)
              ArgumentList :  (line 24)
                StringLiteral : "Addition: %d + %d = %d\n" (line 24)
                Identifier : x (line 24)
                Identifier : y (line 24)
                FunctionCall :  (line 24)
                  Identifier : operation (line 24)
                  ArgumentList :  (line 24)
                    Identifier : x (line 24)
                    Identifier : y (line 24)
        BlockItem :  (line 26)
          ExpressionStatement :  (line 26)
            AssignmentExpression : = (line 26)
              Identifier : operation (line 26)
              Identifier : subtract (line 26)
        BlockItem :  (line 27)
          ExpressionStatement :  (line 27)
            FunctionCall :  (line 27)
              Identifier : printf (line 27)
              ArgumentList :  (line 27)
                StringLiteral : "Subtraction: %d - %d = %d\n" (line 27)
                Identifier : x (line 27)
                Identifier : y (line 27)
                FunctionCall :  (line 27)
                  Identifier : operation (line 27)
                  ArgumentList :  (line 27)
                    Identifier : x (line 27)
                    Identifier : y (line 27)
        BlockItem :  (line 29)
          ExpressionStatement :  (line 29)
            AssignmentExpression : = (line 29)
              Identifier : operation (line 29)
              Identifier : multiply (line 29)
        BlockItem :  (line 30)
          ExpressionStatement :  (line 30)
            FunctionCall :  (line 30)
              Identifier : printf (line 30)
              ArgumentList :  (line 30)
                StringLiteral : "Multiplication: %d * %d = %d\n" (line 30)
                Identifier : x (line 30)
                Identifier : y (line 30)
                FunctionCall :  (line 30)
                  Identifier : operation (line 30)
                  ArgumentList :  (line 30)
                    Identifier : x (line 30)
                    Identifier : y (line 30)
        BlockItem :  (line 32)
          ReturnStatement :  (line 32)
            Constant : 0 (line 32)

AST DOT file generated: ast.dot
TAC file generated: output.tac

=== MIPS ASSEMBLY GENERATION ===

=== MIPS ASSEMBLY CODE ===
    # ==============================================
    #   MIPS Assembly Code
    #   Generated from Three-Address Code
    # ==============================================

.data
.align 2
str_2: .asciiz "Multiplication: %d * %d = %d\n"
.align 2
str_1: .asciiz "Subtraction: %d - %d = %d\n"
.align 2
str_0: .asciiz "Addition: %d + %d = %d\n"
.align 2
newline: .asciiz "\n"

.text
.globl main


    # Function: add
func_add:
    # Function prologue
    addi $sp, $sp, -56
    sw $ra, 52($sp)
    sw $fp, 48($sp)
    addi $fp, $sp, 56
    sw $a0, 44($sp)
    sw $a1, 40($sp)
    sw $a2, 36($sp)
    sw $a3, 32($sp)
    sw $s0, 28($sp)
    sw $s1, 24($sp)
    sw $s2, 20($sp)
    sw $s3, 16($sp)
    sw $s4, 12($sp)
    sw $s5, 8($sp)
    sw $s6, 4($sp)
    sw $s7, 0($sp)
    # Loading parameter a from stack
    lw $t1, 44($sp)
    # Loading parameter b from stack
    lw $t2, 40($sp)
    add $t0, $t1, $t2
    move $v0, $t0
    # Function epilogue
    lw $s0, 28($sp)
    lw $s1, 24($sp)
    lw $s2, 20($sp)
    lw $s3, 16($sp)
    lw $s4, 12($sp)
    lw $s5, 8($sp)
    lw $s6, 4($sp)
    lw $s7, 0($sp)
    lw $fp, 48($sp)
    lw $ra, 52($sp)
    addi $sp, $sp, 56
    jr $ra

    # Function: subtract
func_subtract:
    # Function prologue
    addi $sp, $sp, -56
    sw $ra, 52($sp)
    sw $fp, 48($sp)
    addi $fp, $sp, 56
    sw $a0, 44($sp)
    sw $a1, 40($sp)
    sw $a2, 36($sp)
    sw $a3, 32($sp)
    sw $s0, 28($sp)
    sw $s1, 24($sp)
    sw $s2, 20($sp)
    sw $s3, 16($sp)
    sw $s4, 12($sp)
    sw $s5, 8($sp)
    sw $s6, 4($sp)
    sw $s7, 0($sp)
    # Loading parameter a from stack
    lw $t1, 44($sp)
    # Loading parameter b from stack
    lw $t2, 40($sp)
    sub $t0, $t1, $t2
    move $v0, $t0
    # Function epilogue
    lw $s0, 28($sp)
    lw $s1, 24($sp)
    lw $s2, 20($sp)
    lw $s3, 16($sp)
    lw $s4, 12($sp)
    lw $s5, 8($sp)
    lw $s6, 4($sp)
    lw $s7, 0($sp)
    lw $fp, 48($sp)
    lw $ra, 52($sp)
    addi $sp, $sp, 56
    jr $ra

    # Function: multiply
func_multiply:
    # Function prologue
    addi $sp, $sp, -56
    sw $ra, 52($sp)
    sw $fp, 48($sp)
    addi $fp, $sp, 56
    sw $a0, 44($sp)
    sw $a1, 40($sp)
    sw $a2, 36($sp)
    sw $a3, 32($sp)
    sw $s0, 28($sp)
    sw $s1, 24($sp)
    sw $s2, 20($sp)
    sw $s3, 16($sp)
    sw $s4, 12($sp)
    sw $s5, 8($sp)
    sw $s6, 4($sp)
    sw $s7, 0($sp)
    # Loading parameter a from stack
    lw $t1, 44($sp)
    # Loading parameter b from stack
    lw $t2, 40($sp)
    mul $t0, $t1, $t2
    move $v0, $t0
    # Function epilogue
    lw $s0, 28($sp)
    lw $s1, 24($sp)
    lw $s2, 20($sp)
    lw $s3, 16($sp)
    lw $s4, 12($sp)
    lw $s5, 8($sp)
    lw $s6, 4($sp)
    lw $s7, 0($sp)
    lw $fp, 48($sp)
    lw $ra, 52($sp)
    addi $sp, $sp, 56
    jr $ra

    # Function: main
main:
    # Reserve stack space for register spills
    addi $sp, $sp, -256
    li $t0, 10
    sw $t0, 0($sp)
    li $t0, 5
    sw $t0, 4($sp)
    la $t0, func_add
    sw $t0, 8($sp)
    la $s0, str_0
    # Save string param str_0 to $s0
    # Reloading x from stack
    lw $t0, 0($sp)
    move $s1, $t0
    # Save param x to $s1
    # Reloading y from stack
    lw $t1, 4($sp)
    move $s2, $t1
    # Save param y to $s2
    move $s3, $t0
    # Save param x to $s3
    move $s4, $t1
    # Save param y to $s4
    # Indirect call through operation
    # Reloading operation from stack
    lw $t2, 8($sp)
    move $a0, $s3
    move $a1, $s4
    jalr $t2
    move $s5, $v0
    move $s6, $s5
    # Save param t3 to $s6
    # Call printf
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s1
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 43
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s2
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s6
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Reloading operation from stack
    lw $t0, 8($sp)
    la $t0, func_subtract
    sw $t0, 8($sp)
    la $s7, str_1
    # Save string param str_1 to $s7
    # Reloading x from stack
    lw $t0, 0($sp)
    move $s0, $t0
    # Save param x to $s0
    # Reloading y from stack
    lw $t1, 4($sp)
    move $s1, $t1
    # Save param y to $s1
    move $s2, $t0
    # Save param x to $s2
    move $s3, $t1
    # Save param y to $s3
    # Indirect call through operation
    # Reloading operation from stack
    lw $t2, 8($sp)
    move $a0, $s2
    move $a1, $s3
    jalr $t2
    move $s4, $v0
    move $s5, $s4
    # Save param t5 to $s5
    # Call printf
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 98
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 97
    syscall
    li $v0, 11
    li $a0, 99
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s0
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 45
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s1
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s5
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Reloading operation from stack
    lw $t0, 8($sp)
    la $t0, func_multiply
    sw $t0, 8($sp)
    la $s6, str_2
    # Save string param str_2 to $s6
    # Reloading x from stack
    lw $t0, 0($sp)
    move $s7, $t0
    # Save param x to $s7
    # Reloading y from stack
    lw $t1, 4($sp)
    move $s0, $t1
    # Save param y to $s0
    move $s1, $t0
    # Save param x to $s1
    move $s2, $t1
    # Save param y to $s2
    # Indirect call through operation
    # Reloading operation from stack
    lw $t2, 8($sp)
    move $a0, $s1
    move $a1, $s2
    jalr $t2
    move $s3, $v0
    move $s4, $s3
    # Save param t7 to $s4
    # Call printf
    li $v0, 11
    li $a0, 77
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 99
    syscall
    li $v0, 11
    li $a0, 97
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s7
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s0
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s4
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 0
    # Restore stack and exit program
    addi $sp, $sp, 256
    li $v0, 10
    syscall

MIPS file generated: output.s

==================================================
COMPILATION SUCCESSFUL
==================================================
